,Year,Month,Day,Hour,GHI,Energy,conversion_efficiency
11105,2019,7,4,5,66,0.0,0.0
7957,2013,6,7,5,99,0.0,0.0
6261,2021,6,20,5,7,0.0,0.0
6259,2021,6,19,5,25,0.0,0.0
6257,2021,6,18,5,31,0.0,0.0
6254,2021,6,16,5,42,0.0,0.0
6252,2021,6,15,5,42,0.0,0.0
6250,2021,6,13,5,42,0.0,0.0
7955,2013,6,6,5,106,0.0,0.0
6248,2021,6,12,5,35,0.0,0.0
6246,2021,6,11,5,39,0.0,0.0
6244,2021,6,10,5,35,0.0,0.0
11107,2019,7,5,5,88,0.0,0.0
6242,2021,6,9,5,38,0.0,0.0
11109,2019,7,6,5,73,0.0,0.0
11111,2019,7,7,5,85,0.0,0.0
11112,2019,7,9,5,53,0.0,0.0
11113,2019,7,10,5,83,0.0,0.0
11115,2019,7,11,5,78,0.0,0.0
6240,2021,6,8,5,34,0.0,0.0
6238,2021,6,7,5,18,0.0,0.0
11117,2019,7,12,5,85,0.0,0.0
6264,2021,6,21,5,42,0.0,0.0
8003,2013,7,3,5,57,0.0,0.0
11103,2019,7,3,5,30,0.0,0.0
7958,2013,6,8,5,55,0.0,0.0
11085,2019,6,23,5,20,0.0,0.0
11088,2019,6,24,5,28,0.0,0.0
6321,2021,7,18,5,11,0.0,0.0
6295,2021,7,5,5,19,0.0,0.0
6323,2021,7,19,5,11,0.0,0.0
6325,2021,7,20,5,8,0.0,0.0
6293,2021,7,4,5,24,0.0,0.0
11090,2019,6,25,5,101,0.0,0.0
11092,2019,6,26,5,52,0.0,0.0
6291,2021,7,3,5,26,0.0,0.0
6289,2021,7,2,5,16,0.0,0.0
6287,2021,7,1,5,32,0.0,0.0
11094,2019,6,27,5,96,0.0,0.0
6285,2021,6,30,5,20,0.0,0.0
6282,2021,6,29,5,6,0.0,0.0
6280,2021,6,28,5,10,0.0,0.0
6278,2021,6,27,5,33,0.0,0.0
7962,2013,6,10,5,108,0.0,0.0
6274,2021,6,25,5,8,0.0,0.0
6271,2021,6,24,5,7,0.0,0.0
6269,2021,6,23,5,9,0.0,0.0
7963,2013,6,11,5,36,0.0,0.0
6266,2021,6,22,5,39,0.0,0.0
11102,2019,7,2,5,89,0.0,0.0
7922,2013,5,21,5,49,0.0,0.0
8004,2013,7,4,5,88,0.0,0.0
8005,2013,7,5,5,87,0.0,0.0
11626,2020,5,26,5,57,0.0,0.0
11627,2020,5,28,5,31,0.0,0.0
11631,2020,5,29,5,100,0.0,0.0
11634,2020,6,1,5,10,0.0,0.0
11636,2020,6,3,5,36,0.0,0.0
6646,2011,6,25,5,43,0.0,0.0
6647,2011,6,26,5,96,0.0,0.0
11641,2020,6,4,5,15,0.0,0.0
8065,2013,8,8,5,32,0.0,0.0
11643,2020,6,5,5,9,0.0,0.0
11624,2020,5,25,5,30,0.0,0.0
6649,2011,6,27,5,13,0.0,0.0
11650,2020,6,7,5,104,0.0,0.0
11653,2020,6,8,5,110,0.0,0.0
11656,2020,6,9,5,36,0.0,0.0
11658,2020,6,10,5,106,0.0,0.0
11661,2020,6,11,5,109,0.0,0.0
11664,2020,6,12,5,111,0.0,0.0
10404,2018,7,9,5,90,0.0,0.0
6651,2011,6,28,5,105,0.0,0.0
11674,2020,6,14,5,101,0.0,0.0
11676,2020,6,15,5,95,0.0,0.0
11647,2020,6,6,5,73,0.0,0.0
11622,2020,5,24,5,65,0.0,0.0
6644,2011,6,24,5,108,0.0,0.0
11620,2020,5,23,5,11,0.0,0.0
6613,2011,6,8,5,40,0.0,0.0
3248,2017,5,17,5,6,0.0,0.0
6615,2011,6,9,5,14,0.0,0.0
6619,2011,6,10,5,90,0.0,0.0
6621,2011,6,11,5,106,0.0,0.0
6622,2011,6,12,5,99,0.0,0.0
6623,2011,6,13,5,103,0.0,0.0
6625,2011,6,14,5,8,0.0,0.0
6629,2011,6,15,5,93,0.0,0.0
6630,2011,6,16,5,111,0.0,0.0
6632,2011,6,17,5,65,0.0,0.0
6633,2011,6,18,5,51,0.0,0.0
6634,2011,6,19,5,48,0.0,0.0
6636,2011,6,20,5,10,0.0,0.0
6640,2011,6,21,5,45,0.0,0.0
6641,2011,6,22,5,17,0.0,0.0
8062,2013,8,6,5,11,0.0,0.0
6642,2011,6,23,5,100,0.0,0.0
10406,2018,7,10,5,83,0.0,0.0
8064,2013,8,7,5,21,0.0,0.0
11613,2020,5,19,5,83,0.161768258,0.07853488760443486
11617,2020,5,21,5,87,0.0,0.0
11619,2020,5,22,5,16,0.0,0.0
11678,2020,6,16,5,104,0.0,0.0
11680,2020,6,17,5,108,0.0,0.0
11683,2020,6,18,5,104,0.0,0.0
3320,2017,7,21,5,4,0.0,0.0
8067,2013,8,9,5,17,0.0,0.0
11737,2020,7,23,5,63,0.0,0.0
11739,2020,7,24,5,57,0.0,0.0
8068,2013,8,10,5,30,0.0,0.0
11741,2020,7,26,5,52,0.0,0.0
11744,2020,7,27,5,11,0.0,0.0
11747,2020,7,29,5,44,0.0,0.0
11749,2020,7,30,5,27,0.0,0.0
11751,2020,7,31,5,38,0.0,0.0
11753,2020,8,1,5,30,0.0,0.0
9593,2017,4,21,5,9,0.0,0.0
11757,2020,8,4,5,41,0.0,0.0
8070,2013,8,11,5,24,0.0,0.0
11759,2020,8,5,5,26,0.0,0.0
11762,2020,8,7,5,30,0.0,0.0
11765,2020,8,9,5,27,0.0,0.0
11767,2020,8,10,5,26,0.0,0.0
11771,2020,8,11,5,27,0.0,0.0
11773,2020,8,12,5,25,0.0,0.0
10400,2018,7,6,5,94,0.0,0.0
11775,2020,8,13,5,14,0.0,0.0
10399,2018,7,5,5,60,0.0,0.0
11777,2020,8,14,5,20,0.0,0.0
11734,2020,7,21,5,19,0.0,0.0
6612,2011,6,7,5,98,0.0,0.0
11733,2020,7,20,5,43,0.0,0.0
11729,2020,7,18,5,62,0.0,0.0
11686,2020,6,19,5,26,0.0,0.0
11688,2020,6,20,5,94,0.0,0.0
11690,2020,6,21,5,62,0.0,0.0
11692,2020,6,24,5,106,0.0,0.0
11696,2020,6,26,5,36,0.0,0.0
11699,2020,6,29,5,81,0.0,0.0
11700,2020,7,1,5,17,0.0,0.0
6653,2011,6,29,5,95,0.0,0.0
11703,2020,7,3,5,67,0.0,0.0
11704,2020,7,4,5,85,0.0,0.0
11706,2020,7,5,5,85,0.0,0.0
11708,2020,7,6,5,84,0.0,0.0
11710,2020,7,7,5,78,0.0,0.0
11711,2020,7,8,5,79,0.0,0.0
11712,2020,7,9,5,45,0.0,0.0
11714,2020,7,10,5,86,0.0,0.0
11716,2020,7,11,5,39,0.0,0.0
11718,2020,7,12,5,80,0.0,0.0
11720,2020,7,13,5,80,0.0,0.0
11722,2020,7,14,5,55,0.0,0.0
11724,2020,7,15,5,16,0.0,0.0
11726,2020,7,16,5,76,0.0,0.0
11727,2020,7,17,5,71,0.0,0.0
11731,2020,7,19,5,25,0.0,0.0
11781,2020,8,16,5,12,0.0,0.0
6611,2011,6,6,5,93,0.0,0.0
6608,2011,6,4,5,53,0.0,0.0
8037,2013,7,25,5,58,0.0,0.0
8038,2013,7,26,5,19,0.0,0.0
7908,2013,5,12,5,78,0.0,0.0
10436,2018,8,1,5,46,0.0,0.0
7906,2013,5,11,5,31,0.0,0.0
10433,2018,7,30,5,44,0.0,0.0
10431,2018,7,29,5,31,0.0,0.0
10429,2018,7,27,5,56,0.0,0.0
7904,2013,5,10,5,57,0.0,0.0
10426,2018,7,25,5,58,0.0,0.0
8036,2013,7,24,5,60,0.0,0.0
7902,2013,5,9,5,7,0.0,0.0
10423,2018,7,22,5,63,0.0,0.0
7900,2013,5,8,5,57,0.0,0.0
7898,2013,5,7,5,54,0.0,0.0
7897,2013,5,6,5,24,0.0,0.0
10421,2018,7,20,5,24,0.0,0.0
7895,2013,5,5,5,50,0.0,0.0
8041,2013,7,27,5,59,0.0,0.0
7892,2013,5,4,5,16,0.0,0.0
7889,2013,5,3,5,8,0.0,0.0
10417,2018,7,19,5,8,0.0,0.0
10425,2018,7,24,5,51,0.0,0.0
8034,2013,7,23,5,64,0.0,0.0
8032,2013,7,22,5,59,0.0,0.0
8031,2013,7,21,5,40,0.0,0.0
7920,2013,5,20,5,83,0.0,0.0
8006,2013,7,6,5,86,0.0,0.0
8007,2013,7,7,5,75,0.0,0.0
8008,2013,7,8,5,48,0.0,0.0
8009,2013,7,9,5,72,0.0,0.0
8012,2013,7,10,5,79,0.0,0.0
8014,2013,7,11,5,83,0.0,0.0
8015,2013,7,12,5,82,0.0,0.0
7918,2013,5,19,5,7,0.0,0.0
7917,2013,5,18,5,46,0.0,0.0
8017,2013,7,13,5,45,0.0,0.0
8018,2013,7,14,5,77,0.0,0.0
8020,2013,7,15,5,68,0.0,0.0
8021,2013,7,16,5,68,0.0,0.0
8023,2013,7,17,5,67,0.0,0.0
7916,2013,5,17,5,46,0.0,0.0
8025,2013,7,18,5,65,0.0,0.0
7915,2013,5,16,5,49,0.0,0.0
7914,2013,5,15,5,46,0.0,0.0
8027,2013,7,19,5,63,0.0,0.0
7912,2013,5,14,5,69,0.0,0.0
7910,2013,5,13,5,77,0.0,0.0
8029,2013,7,20,5,70,0.0,0.0
7887,2013,5,2,5,6,0.0,0.0
8043,2013,7,28,5,56,0.0,0.0
7885,2013,5,1,5,39,0.0,0.0
7883,2013,4,30,5,20,0.0,0.0
6574,2011,5,19,5,23,0.0,0.0
6575,2011,5,20,5,14,0.0,0.0
6578,2011,5,21,5,22,0.0,0.0
6580,2011,5,22,5,84,0.0,0.0
6584,2011,5,23,5,41,0.0,0.0
6585,2011,5,24,5,92,0.0,0.0
10408,2018,7,11,5,78,0.0,0.0
3236,2017,5,11,5,4,0.0,0.0
6588,2011,5,25,5,11,0.0,0.0
6590,2011,5,26,5,14,0.0,0.0
6591,2011,5,27,5,38,0.0,0.0
6592,2011,5,28,5,26,0.0,0.0
6593,2011,5,29,5,14,0.0,0.0
3238,2017,5,12,5,13,0.0,0.0
3240,2017,5,13,5,13,0.0,0.0
3242,2017,5,14,5,15,0.0,0.0
6599,2011,5,30,5,90,0.0,0.0
6600,2011,5,31,5,22,0.0,0.0
3244,2017,5,15,5,6,0.0,0.0
6603,2011,6,1,5,105,0.0,0.0
6605,2011,6,2,5,35,0.0,0.0
3246,2017,5,16,5,10,0.0,0.0
6607,2011,6,3,5,53,0.0,0.0
6572,2011,5,18,5,86,0.0,0.0
6609,2011,6,5,5,23,0.0,0.0
6570,2011,5,17,5,87,0.0,0.0
6568,2011,5,16,5,87,0.0,0.0
7881,2013,4,29,5,32,0.0,0.0
7879,2013,4,28,5,32,0.0,0.0
10414,2018,7,15,5,71,0.134264603,0.07619923186541998
7877,2013,4,27,5,28,0.0,0.0
8045,2013,7,29,5,55,0.0,0.0
7875,2013,4,26,5,16,0.0,0.0
7873,2013,4,25,5,29,0.0,0.0
7871,2013,4,24,5,25,0.0,0.0
7869,2013,4,23,5,7,0.0,0.0
8047,2013,7,30,5,12,0.0,0.0
7867,2013,4,22,5,7,0.0,0.0
7865,2013,4,21,5,5,0.0,0.0
8049,2013,7,31,5,17,0.0,0.0
7863,2013,4,20,5,18,0.0,0.0
8051,2013,8,1,5,46,0.0,0.0
7860,2013,4,19,5,2,0.0,0.0
7857,2013,4,18,5,2,0.0,0.0
8053,2013,8,2,5,21,0.0,0.0
10410,2018,7,12,5,76,0.134262189,0.07118484462045703
8055,2013,8,3,5,42,0.0,0.0
8057,2013,8,4,5,42,0.0,0.0
6562,2011,5,14,5,12,0.0,0.0
6567,2011,5,15,5,9,0.0,0.0
8059,2013,8,5,5,13,0.0,0.0
7187,2012,5,8,5,62,0.0,0.0
10985,2019,4,16,5,8,0.0,0.0
7332,2012,8,3,5,38,0.0,0.0
4687,2019,7,12,5,22,0.0,0.0
5242,2020,6,11,5,41,0.0,0.0
4685,2019,7,11,5,20,0.0,0.0
110,2011,6,28,5,36,0.0,0.0
686,2012,5,15,5,16,0.0,0.0
7234,2012,6,7,5,109,0.0,0.0
4683,2019,7,10,5,22,0.0,0.0
684,2012,5,14,5,16,0.0,0.0
7233,2012,6,6,5,108,0.0,0.0
5280,2020,6,29,5,22,0.0,0.0
108,2011,6,27,5,8,0.0,0.0
4681,2019,7,9,5,15,0.0,0.0
682,2012,5,13,5,14,0.0,0.0
5217,2020,5,29,5,34,0.0,0.0
4678,2019,7,7,5,25,0.0,0.0
7232,2012,6,5,5,104,0.0,0.0
4676,2019,7,6,5,17,0.0,0.0
680,2012,5,12,5,4,0.0,0.0
4674,2019,7,5,5,27,0.0,0.0
4672,2019,7,4,5,24,0.0,0.0
678,2012,5,11,5,11,0.0,0.0
4670,2019,7,3,5,12,0.0,0.0
7230,2012,6,4,5,94,0.0,0.0
7236,2012,6,8,5,105,0.0,0.0
4668,2019,7,2,5,28,0.0,0.0
112,2011,6,29,5,31,0.0,0.0
4690,2019,7,14,5,18,0.0,0.0
7241,2012,6,12,5,112,0.0,0.0
718,2012,5,31,5,13,0.0,0.0
7240,2012,6,11,5,52,0.0,0.0
4693,2019,7,15,5,18,0.0,0.0
5300,2020,7,10,5,23,0.0,0.0
12740,2021,7,14,5,41,0.0,0.0
118,2011,7,2,5,26,0.0,0.0
7202,2012,5,17,5,83,0.0,0.0
12673,2021,6,10,5,97,0.0,0.0
7239,2012,6,10,5,102,0.0,0.0
12742,2021,7,15,5,10,0.0,0.0
722,2012,6,1,5,36,0.0,0.0
7270,2012,6,29,5,57,0.0,0.0
12745,2021,7,16,5,41,0.0,0.0
724,2012,6,2,5,9,0.0,0.0
116,2011,7,1,5,11,0.0,0.0
5302,2020,7,11,5,10,0.0,0.0
12746,2021,7,17,5,53,0.0,0.0
12747,2021,7,18,5,61,0.0,0.0
12748,2021,7,19,5,59,0.0,0.0
114,2011,6,30,5,28,0.0,0.0
7237,2012,6,9,5,106,0.0,0.0
12749,2021,7,20,5,51,0.0,0.0
7330,2012,8,2,5,24,0.0,0.0
12739,2021,7,12,5,8,0.0,0.0
106,2011,6,26,5,32,0.0,0.0
4562,2019,5,1,5,1,0.0,0.0
96,2011,6,21,5,17,0.0,0.0
4580,2019,5,12,5,10,0.0,0.0
7279,2012,7,2,5,83,0.0,0.0
12689,2021,6,16,5,111,0.0,0.0
4582,2019,5,13,5,15,0.0,0.0
5268,2020,6,21,5,29,0.0,0.0
4584,2019,5,14,5,7,0.0,0.0
726,2012,6,3,5,37,0.0,0.0
7364,2012,8,16,5,5,0.0,0.0
91,2011,6,20,5,7,0.0,0.0
728,2012,6,4,5,9,0.0,0.0
4656,2019,6,26,5,9,0.0,0.0
89,2011,6,19,5,18,0.0,0.0
5305,2020,7,12,5,20,0.0,0.0
4586,2019,5,15,5,15,0.0,0.0
730,2012,6,5,5,36,0.0,0.0
88,2011,6,18,5,21,0.0,0.0
87,2011,6,17,5,26,0.0,0.0
7223,2012,5,31,5,14,0.0,0.0
732,2012,6,6,5,39,0.0,0.0
85,2011,6,16,5,40,0.0,0.0
5307,2020,7,13,5,20,0.0,0.0
7281,2012,7,3,5,82,0.0,0.0
5223,2020,6,3,5,14,0.0,0.0
5274,2020,6,26,5,18,0.0,0.0
7278,2012,7,1,5,77,0.0,0.0
4658,2019,6,27,5,34,0.0,0.0
676,2012,5,10,5,11,0.0,0.0
4564,2019,5,2,5,1,0.0,0.0
7377,2012,8,21,5,13,0.0,0.0
7228,2012,6,3,5,106,0.0,0.0
4566,2019,5,3,5,4,0.0,0.0
5221,2020,6,1,5,9,0.0,0.0
104,2011,6,25,5,15,0.0,0.0
7375,2012,8,20,5,13,0.0,0.0
4568,2019,5,4,5,4,0.0,0.0
7372,2012,8,19,5,14,0.0,0.0
4570,2019,5,5,5,2,0.0,0.0
7227,2012,6,2,5,48,0.0,0.0
7370,2012,8,18,5,17,0.0,0.0
4572,2019,5,6,5,3,0.0,0.0
7275,2012,6,30,5,34,0.0,0.0
4574,2019,5,9,5,7,0.0,0.0
102,2011,6,24,5,38,0.0,0.0
5271,2020,6,24,5,39,0.0,0.0
7226,2012,6,1,5,107,0.0,0.0
4576,2019,5,10,5,11,0.0,0.0
100,2011,6,23,5,35,0.0,0.0
7368,2012,8,17,5,19,0.0,0.0
4578,2019,5,11,5,2,0.0,0.0
98,2011,6,22,5,10,0.0,0.0
120,2011,7,3,5,20,0.0,0.0
7243,2012,6,13,5,105,0.0,0.0
122,2011,7,4,5,28,0.0,0.0
7265,2012,6,25,5,96,0.0,0.0
5288,2020,7,4,5,26,0.0,0.0
12704,2021,6,21,5,112,0.0,0.0
696,2012,5,20,5,11,0.0,0.0
7266,2012,6,26,5,107,0.0,0.0
4710,2019,7,23,5,9,0.0,0.0
5206,2020,5,22,5,6,0.0,0.0
4730,2019,8,2,5,4,0.0,0.0
12684,2021,6,14,5,73,0.0,0.0
12707,2021,6,22,5,106,0.0,0.0
698,2012,5,21,5,26,0.0,0.0
5290,2020,7,5,5,26,0.0,0.0
161,2011,7,22,5,2,0.0,0.0
7252,2012,6,18,5,98,0.0,0.0
700,2012,5,22,5,26,0.0,0.0
4707,2019,7,21,5,4,0.0,0.0
159,2011,7,21,5,10,0.0,0.0
4732,2019,8,5,5,2,0.0,0.0
157,2011,7,20,5,7,0.0,0.0
12709,2021,6,23,5,48,0.0,0.0
5214,2020,5,26,5,16,0.0,0.0
155,2011,7,19,5,12,0.0,0.0
12710,2021,6,24,5,11,0.0,0.0
694,2012,5,19,5,20,0.0,0.0
7268,2012,6,27,5,94,0.0,0.0
4712,2019,7,24,5,8,0.0,0.0
692,2012,5,18,5,20,0.0,0.0
4722,2019,7,30,5,5,0.0,0.0
7257,2012,6,21,5,33,0.0,0.0
12691,2021,6,17,5,34,0.0,0.0
4725,2019,7,31,5,5,0.0,0.0
7258,2012,6,22,5,111,0.0,0.0
5282,2020,7,1,5,7,0.0,0.0
4720,2019,7,29,5,3,0.0,0.0
7255,2012,6,20,5,99,0.0,0.0
5210,2020,5,24,5,16,0.0,0.0
4718,2019,7,28,5,4,0.0,0.0
12694,2021,6,18,5,62,0.0,0.0
12696,2021,6,19,5,71,0.0,0.0
4716,2019,7,26,5,2,0.0,0.0
12686,2021,6,15,5,110,0.0,0.0
7260,2012,6,23,5,56,0.0,0.0
7261,2012,6,24,5,18,0.0,0.0
12699,2021,6,20,5,12,0.0,0.0
688,2012,5,16,5,18,0.0,0.0
5208,2020,5,23,5,7,0.0,0.0
4728,2019,8,1,5,4,0.0,0.0
690,2012,5,17,5,20,0.0,0.0
4714,2019,7,25,5,7,0.0,0.0
5286,2020,7,3,5,21,0.0,0.0
7253,2012,6,19,5,99,0.0,0.0
153,2011,7,18,5,13,0.0,0.0
7250,2012,6,17,5,112,0.0,0.0
151,2011,7,17,5,12,0.0,0.0
5294,2020,7,7,5,22,0.0,0.0
132,2011,7,9,5,23,0.0,0.0
12728,2021,7,5,5,63,0.0,0.0
7245,2012,6,15,5,56,0.0,0.0
709,2012,5,26,5,15,0.0,0.0
12729,2021,7,6,5,79,0.0,0.0
5296,2020,7,8,5,22,0.0,0.0
130,2011,7,8,5,23,0.0,0.0
12730,2021,7,7,5,41,0.0,0.0
128,2011,7,7,5,18,0.0,0.0
711,2012,5,27,5,23,0.0,0.0
7244,2012,6,14,5,70,0.0,0.0
4695,2019,7,16,5,16,0.0,0.0
126,2011,7,6,5,25,0.0,0.0
713,2012,5,28,5,13,0.0,0.0
9255,2016,6,16,5,110,0.0,0.0
124,2011,7,5,5,29,0.0,0.0
12732,2021,7,9,5,14,0.0,0.0
714,2012,5,29,5,34,0.0,0.0
4736,2019,8,7,5,1,0.0,0.0
5298,2020,7,9,5,12,0.0,0.0
12736,2021,7,10,5,10,0.0,0.0
716,2012,5,30,5,33,0.0,0.0
4697,2019,7,17,5,14,0.0,0.0
706,2012,5,25,5,26,0.0,0.0
134,2011,7,10,5,20,0.0,0.0
12727,2021,7,4,5,83,0.0,0.0
7269,2012,6,28,5,51,0.0,0.0
12712,2021,6,25,5,35,0.0,0.0
149,2011,7,16,5,5,0.0,0.0
4702,2019,7,18,5,10,0.0,0.0
12714,2021,6,27,5,94,0.0,0.0
147,2011,7,15,5,15,0.0,0.0
145,2011,7,14,5,10,0.0,0.0
12717,2021,6,28,5,47,0.0,0.0
12718,2021,6,29,5,14,0.0,0.0
143,2011,7,13,5,5,0.0,0.0
12682,2021,6,13,5,111,0.0,0.0
734,2012,6,7,5,39,0.0,0.0
5203,2020,5,21,5,25,0.0,0.0
4734,2019,8,6,5,1,0.0,0.0
12723,2021,7,1,5,94,0.0,0.0
5215,2020,5,28,5,18,0.0,0.0
139,2011,7,12,5,20,0.0,0.0
7246,2012,6,16,5,33,0.0,0.0
702,2012,5,23,5,20,0.0,0.0
12725,2021,7,2,5,59,0.0,0.0
5292,2020,7,6,5,25,0.0,0.0
136,2011,7,11,5,3,0.0,0.0
704,2012,5,24,5,24,0.0,0.0
12726,2021,7,3,5,86,0.0,0.0
12721,2021,6,30,5,55,0.0,0.0
7362,2012,8,15,5,10,0.0,0.0
5212,2020,5,25,5,11,0.0,0.0
4600,2019,5,20,5,19,0.0,0.0
5344,2020,7,31,5,2,0.0,0.0
802,2012,7,8,5,20,0.0,0.0
54,2011,6,4,5,24,0.0,0.0
83,2011,6,15,5,24,0.0,0.0
804,2012,7,9,5,24,0.0,0.0
7315,2012,7,24,5,42,0.0,0.0
5346,2020,8,1,5,3,0.0,0.0
7212,2012,5,23,5,66,0.0,0.0
7196,2012,5,13,5,71,0.0,0.0
800,2012,7,7,5,22,0.0,0.0
18,2011,5,21,5,5,0.0,0.0
807,2012,7,10,5,21,0.0,0.0
52,2011,6,3,5,24,0.0,0.0
5348,2020,8,3,5,2,0.0,0.0
809,2012,7,11,5,20,0.0,0.0
5260,2020,6,17,5,41,0.0,0.0
7296,2012,7,14,5,68,0.0,0.0
811,2012,7,12,5,20,0.0,0.0
49,2011,6,2,5,16,0.0,0.0
5350,2020,8,4,5,2,0.0,0.0
5234,2020,6,7,5,38,0.0,0.0
55,2011,6,5,5,14,0.0,0.0
7294,2012,7,13,5,36,0.0,0.0
7195,2012,5,12,5,27,0.0,0.0
65,2011,6,9,5,11,0.0,0.0
25,2011,5,24,5,27,0.0,0.0
5262,2020,6,18,5,39,0.0,0.0
12662,2021,6,6,5,103,0.0,0.0
792,2012,7,3,5,20,0.0,0.0
7292,2012,7,11,5,79,0.0,0.0
62,2011,6,8,5,10,0.0,0.0
794,2012,7,4,5,22,0.0,0.0
5244,2020,6,12,5,42,0.0,0.0
7206,2012,5,19,5,80,0.0,0.0
60,2011,6,7,5,33,0.0,0.0
7217,2012,5,27,5,62,0.0,0.0
7293,2012,7,12,5,80,0.0,0.0
58,2011,6,6,5,31,0.0,0.0
796,2012,7,5,5,22,0.0,0.0
15,2011,5,20,5,5,0.0,0.0
7341,2012,8,6,5,39,0.0,0.0
7354,2012,8,12,5,8,0.0,0.0
5342,2020,7,30,5,2,0.0,0.0
7316,2012,7,25,5,52,0.0,0.0
798,2012,7,6,5,21,0.0,0.0
12679,2021,6,12,5,97,0.0,0.0
7197,2012,5,14,5,79,0.0,0.0
7314,2012,7,23,5,28,0.0,0.0
47,2011,6,1,5,36,0.0,0.0
5238,2020,6,9,5,18,0.0,0.0
828,2012,7,19,5,12,0.0,0.0
5256,2020,6,15,5,35,0.0,0.0
830,2012,7,20,5,12,0.0,0.0
7213,2012,5,24,5,85,0.0,0.0
36,2011,5,29,5,16,0.0,0.0
832,2012,7,21,5,11,0.0,0.0
34,2011,5,28,5,9,0.0,0.0
7304,2012,7,17,5,68,0.0,0.0
23,2011,5,23,5,5,0.0,0.0
32,2011,5,27,5,20,0.0,0.0
7350,2012,8,10,5,27,0.0,0.0
30,2011,5,26,5,10,0.0,0.0
5254,2020,6,14,5,39,0.0,0.0
7306,2012,7,18,5,65,0.0,0.0
7345,2012,8,8,5,15,0.0,0.0
27,2011,5,25,5,5,0.0,0.0
7307,2012,7,19,5,65,0.0,0.0
7348,2012,8,9,5,11,0.0,0.0
7198,2012,5,15,5,76,0.0,0.0
7309,2012,7,20,5,64,0.0,0.0
7208,2012,5,21,5,95,0.0,0.0
790,2012,7,2,5,25,0.0,0.0
7311,2012,7,21,5,45,0.0,0.0
826,2012,7,18,5,13,0.0,0.0
813,2012,7,13,5,8,0.0,0.0
7207,2012,5,20,5,40,0.0,0.0
7200,2012,5,16,5,79,0.0,0.0
816,2012,7,14,5,15,0.0,0.0
5236,2020,6,8,5,42,0.0,0.0
5352,2020,8,5,5,1,0.0,0.0
7215,2012,5,26,5,35,0.0,0.0
818,2012,7,15,5,16,0.0,0.0
7298,2012,7,15,5,71,0.0,0.0
43,2011,5,31,5,12,0.0,0.0
5258,2020,6,16,5,39,0.0,0.0
820,2012,7,16,5,15,0.0,0.0
7343,2012,8,7,5,31,0.0,0.0
41,2011,5,30,5,28,0.0,0.0
7352,2012,8,11,5,28,0.0,0.0
12665,2021,6,7,5,77,0.0,0.0
4644,2019,6,22,5,12,0.0,0.0
7300,2012,7,16,5,69,0.0,0.0
824,2012,7,17,5,14,0.0,0.0
20,2011,5,22,5,22,0.0,0.0
7214,2012,5,25,5,61,0.0,0.0
7312,2012,7,22,5,22,0.0,0.0
7318,2012,7,26,5,17,0.0,0.0
4646,2019,6,23,5,12,0.0,0.0
5337,2020,7,27,5,2,0.0,0.0
5319,2020,7,18,5,12,0.0,0.0
7204,2012,5,18,5,83,0.0,0.0
7326,2012,7,31,5,46,0.0,0.0
12659,2021,6,5,5,105,0.0,0.0
756,2012,6,17,5,41,0.0,0.0
5321,2020,7,19,5,5,0.0,0.0
4640,2019,6,20,5,15,0.0,0.0
758,2012,6,18,5,26,0.0,0.0
7221,2012,5,30,5,101,0.0,0.0
752,2012,6,16,5,14,0.0,0.0
7285,2012,7,6,5,77,0.0,0.0
5324,2020,7,20,5,7,0.0,0.0
7189,2012,5,9,5,64,0.0,0.0
762,2012,6,20,5,35,0.0,0.0
5,2011,5,15,5,3,0.0,0.0
7325,2012,7,30,5,29,0.0,0.0
5266,2020,6,20,5,33,0.0,0.0
764,2012,6,21,5,20,0.0,0.0
4651,2019,6,24,5,12,0.0,0.0
7220,2012,5,29,5,103,0.0,0.0
760,2012,6,19,5,35,0.0,0.0
766,2012,6,22,5,40,0.0,0.0
77,2011,6,13,5,37,0.0,0.0
7284,2012,7,5,5,58,0.0,0.0
736,2012,6,8,5,37,0.0,0.0
7360,2012,8,14,5,21,0.0,0.0
5309,2020,7,14,5,17,0.0,0.0
738,2012,6,9,5,38,0.0,0.0
4654,2019,6,25,5,37,0.0,0.0
4588,2019,5,16,5,12,0.0,0.0
7328,2012,8,1,5,43,0.0,0.0
740,2012,6,10,5,36,0.0,0.0
5312,2020,7,15,5,5,0.0,0.0
750,2012,6,15,5,23,0.0,0.0
742,2012,6,11,5,17,0.0,0.0
79,2011,6,14,5,5,0.0,0.0
744,2012,6,12,5,41,0.0,0.0
5315,2020,7,16,5,16,0.0,0.0
5226,2020,6,4,5,6,0.0,0.0
746,2012,6,13,5,38,0.0,0.0
7283,2012,7,4,5,79,0.0,0.0
7334,2012,8,4,5,27,0.0,0.0
748,2012,6,14,5,24,0.0,0.0
5317,2020,7,17,5,14,0.0,0.0
4590,2019,5,17,5,2,0.0,0.0
75,2011,6,12,5,34,0.0,0.0
5326,2020,7,21,5,4,0.0,0.0
768,2012,6,23,5,21,0.0,0.0
5264,2020,6,19,5,12,0.0,0.0
5240,2020,6,10,5,40,0.0,0.0
7218,2012,5,28,5,44,0.0,0.0
7193,2012,5,11,5,65,0.0,0.0
7288,2012,7,8,5,52,0.0,0.0
4598,2019,5,19,5,8,0.0,0.0
781,2012,6,29,5,22,0.0,0.0
70,2011,6,10,5,15,0.0,0.0
